authorid,name,university,rank_6yr,cnt_6yr,rank_12yr,cnt_12yr,rank_all,cnt_all,is_top1pct
3389,"Sanchez, Juan Manuel",Texas Tech University,248,4,547,4,833,4,0
380,"Sapra, Haresh",University of Chicago,248,4,286,6,446,7,0
2460,"Schwartz, Steven T.",Binghamton University,248,4,159,8,301,9,0
3779,"Simon, Chad A.",Utah State University,248,4,547,4,833,4,0
4467,"Sletten, Ewa",Boston College,248,4,547,4,833,4,0
3197,"Smith, David",Monash University,248,4,393,5,667,5,0
789,"Solomon, Ira",Tulane University,248,4,286,6,153,12,0
790,"Sougiannis, Theodore",University of Illinois at Urbana-Champaign,248,4,211,7,153,12,0
2456,"Srinidhi, Bin N.",University of Texas at Arlington,248,4,393,5,372,8,0
3397,"Stefaniak, Chad M.",Central Michigan University,248,4,547,4,833,4,0
1270,"Sunder, Jayanthi",University of Arizona,248,4,393,5,667,5,0
4446,"Tafkov, Ivo D.",Georgia State University,248,4,547,4,833,4,0
3296,"Tan, Seet-Koh",Nanyang Technological University,248,4,547,4,833,4,0
645,"Tang, Vicki Wei",Georgetown University,248,4,393,5,667,5,0
2002,"Tayler, William B.",Brigham Young University,248,4,393,5,667,5,0
2918,"Thomas, Jacob K.",Yale University,248,4,286,6,153,12,0
2017,"Tong, Yen H.",Nanyang Technological University,248,4,393,5,667,5,0
268,"Trompeter, Gregory M.",University of Central Florida,248,4,547,4,230,10,0
1367,"Van Buskirk, Andrew",The Ohio State University,248,4,393,5,667,5,0
3688,"Veenman, David",Erasmus University Rotterdam,248,4,547,4,833,4,0
3176,"Venkataraman, Ramgopal",University of Texas at Arlington,248,4,547,4,833,4,0
2630,"Walker, Martin",University of Manchester,248,4,286,6,301,9,0
3245,"White, Hal D.",Pennsylvania State University,248,4,547,4,833,4,0
454,"Willenborg, Michael",University of Connecticut,248,4,211,7,230,10,0
2160,"Williams, David D.",The Ohio State University,248,4,393,5,230,10,0
1129,"Wu, Anne",National Chengchi University,248,4,286,6,197,11,0
2290,"Wu, Joanna Shuang",University of Rochester,248,4,159,8,372,8,0
795,"Xie, Hong",University of Kentucky,248,4,547,4,543,6,0
3290,"Ye, Zhongxia (Shelly)",University of Texas at San Antonio,248,4,547,4,833,4,0
2161,"Young, Richard A.",The Ohio State University,248,4,211,7,230,10,0
2377,"Young, S. Mark",University of Southern California,248,4,211,7,44,19,1
2291,"Zang, Amy Y.",Hong Kong University of Science and Technology,248,4,547,4,833,4,0
1125,"Zhang, Huai",Nanyang Technological University,248,4,286,6,543,6,0
1044,"Zhang, Ivy Xiying",University of Minnesota,248,4,393,5,667,5,0
2378,"Zhang, Jieying",University of Texas at Dallas,248,4,547,4,833,4,0
26,"Zhang, Yinqi","American University Washington, DC",248,4,286,6,543,6,0
2496,"Ahmed, Anwer S.",Texas A&M University,407,3,211,7,230,10,0
1288,"Aier, Jagadison K.",George Mason University,407,3,752,3,1070,3,0
386,"Altamuro, Jennifer",The Ohio State University,407,3,547,4,833,4,0
2276,"Anderson, Shannon W.","University of California, Davis",407,3,393,5,230,10,0
2897,"Arnold, Patricia J.",University of Wisconsin-Milwaukee,407,3,547,4,301,9,0
2597,"Asthana, Sharad",University of Texas at San Antonio,407,3,286,6,446,7,0
1240,"Atwood, T. J.",University of Arkansas,407,3,393,5,543,6,0
989,"Bailey, Charles D.",University of Memphis,407,3,393,5,446,7,0
3416,"Balakrishnan, Karthik",London Business School,407,3,752,3,1070,3,0
1313,"Ball, Ryan",University of Michigan,407,3,752,3,1070,3,0
3497,"Bertomeu, Jeremy",Baruch College-The City University of New York,407,3,752,3,1070,3,0
457,"Bloomfield, Robert J.",Cornell University,407,3,159,8,114,14,0
2362,"Bonner, Sarah E.",University of Southern California,407,3,211,7,44,19,1
5164,"Bonsall, Samuel B.",The Ohio State University,407,3,752,3,1070,3,0
2695,"Boritz, J. Efrim",University of Waterloo,407,3,547,4,372,8,0
4402,"Bova, Francesco",University of Toronto,407,3,752,3,1070,3,0
86,"Brandon, Duane M.",Auburn University,407,3,286,6,543,6,0
3284,"Brown-Liburd, Helen","Rutgers, The State University of New Jersey",407,3,752,3,1070,3,0
49,"Brown, Jennifer L.",Arizona State University,407,3,752,3,1070,3,0
3577,"Brown, Nerissa C.",University of Delaware,407,3,752,3,1070,3,0
951,"Bruggen, Alexander",Maastricht University,407,3,547,4,833,4,0
2411,"Bryant, Stephanie M.",Missouri State University,407,3,393,5,446,7,0
3445,"Campbell, John L.",University of Georgia,407,3,752,3,1070,3,0
2418,"Carter, Chris",University of Edinburgh,407,3,547,4,833,4,0
3162,"Cassar, Gavin",INSEAD,407,3,752,3,1070,3,0
429,"Casterella, Jeffrey R.",Colorado State University,407,3,547,4,667,5,0
910,"Chan, K. Hung",Lingnan University,407,3,211,7,230,10,0
3442,"Chen, Changling",University of Waterloo,407,3,752,3,1070,3,0
723,"Chen, Chih-Ying",Singapore Management University,407,3,752,3,1070,3,0
3582,"Chen, Feng",University of Toronto,407,3,752,3,1070,3,0
3338,"Chen, Jeff Zeyun",University of Colorado at Boulder,407,3,752,3,1070,3,0
3510,"Chen, Jeng-fang",National Cheng-Kung University (Taiwan),407,3,752,3,1070,3,0
1388,"Chen, Lucy Huajing",Villanova University,407,3,752,3,1070,3,0
537,"Chen, Qi",Duke University,407,3,211,7,446,7,0
3459,"Chen, Zhihong",Hong Kong University of Science and Technology,407,3,752,3,1070,3,0
945,"Cheng, C. S. Agnes",Hong Kong Polytechnic University,407,3,547,4,446,7,0
4481,"Cheynel, Edwige",Columbia University in the City of New York,407,3,752,3,1070,3,0
4410,"Choi, Jongwoon",University of Pittsburgh,407,3,752,3,1070,3,0
3143,"Choudhary, Preeti",Georgetown University,407,3,752,3,1070,3,0
3253,"Christensen, Hans B.",University of Chicago,407,3,752,3,1070,3,0
1399,"Christensen, Peter Ove",Aarhus University,407,3,211,7,230,10,0
2924,"Chung, Janne O. Y.",York University,407,3,547,4,667,5,0
3285,"Cianci, Anna M.",Wake Forest University,407,3,752,3,1070,3,0
51,"Comprix, Joseph",Syracuse University,407,3,547,4,833,4,0
2706,"Cooper, David J.",University of Alberta,407,3,211,7,133,13,0
2634,"Coram, Paul",University of Adelaide,407,3,547,4,833,4,0
3300,"Cornell, Robert M.",Oklahoma State University,407,3,752,3,1070,3,0
4490,"Correia, Maria",London Business School,407,3,752,3,1070,3,0
4368,"Curtis, Asher",University of Washington,407,3,752,3,1070,3,0
3097,"Daske, Holger",University of Mannheim,407,3,752,3,1070,3,0
2364,"DeFond, Mark L.",University of Southern California,407,3,56,12,21,23,1
2576,"Deis, Donald R.",Texas A&M University Corpus Christi,407,3,547,4,543,6,0
3809,"Deng, Mingcherng",Baruch College-The City University of New York,407,3,752,3,1070,3,0
1447,"Denis, David J.",University of Pittsburgh,407,3,752,3,833,4,0
3164,"Denison, Christine A",Iowa State University,407,3,752,3,1070,3,0
370,"Dey, Aiyesha",University of Minnesota,407,3,547,4,833,4,0
3310,"Dowling, Carlin",University of Melbourne,407,3,752,3,1070,3,0
2779,"Doyle, Jeffrey T.",Utah State University,407,3,211,7,446,7,0
1131,"Duh, Rong-Ruey",National Taiwan University,407,3,547,4,833,4,0
539,"Ecker, Frank",Duke University,407,3,547,4,833,4,0
1472,"Einhorn, Eti",Tel Aviv University,407,3,286,6,543,6,0
2468,"Elder, Randal J.",Syracuse University,407,3,393,5,446,7,0
372,"Erickson, Merle M.",University of Chicago,407,3,91,10,44,19,1
5390,"Eshleman, John Daniel",Oklahoma State University,407,3,752,3,1070,3,0
2642,"Falsetta, Diana",University of Miami,407,3,393,5,667,5,0
3424,"Faurel, Lucile","University of California, Irvine",407,3,752,3,1070,3,0
2155,"Fellingham, John C.",The Ohio State University,407,3,393,5,197,11,0
3181,"Files, Rebecca",University of Texas at Dallas,407,3,752,3,1070,3,0
541,"Francis, Jennifer",Duke University,407,3,45,13,19,25,1
3234,"Fung, Simon Yu Kit",Hong Kong Polytechnic University,407,3,752,3,1070,3,0
3161,"Garcia Osma, Beatriz",Universidad Autonoma de Madrid,407,3,752,3,1070,3,0
2417,"Gaynor, Lisa Milici",University of South Florida,407,3,547,4,833,4,0
3344,"Gerakos, Joseph",University of Chicago,407,3,752,3,1070,3,0
2977,"Gerard, Gregory J.",Florida State University,407,3,393,5,667,5,0
497,"Ghosh, Aloke",Baruch College-The City University of New York,407,3,286,6,543,6,0
3325,"Goh, Beng Wee",Singapore Management University,407,3,752,3,1070,3,0
633,"Gore, Angela K.",George Washington University,407,3,752,3,1070,3,0
3346,"Gow, Ian D.",Harvard University,407,3,752,3,1070,3,0
5266,"Grabner, Isabella",Maastricht University,407,3,752,3,1070,3,0
866,"Graham, John R.",Duke University,407,3,547,4,833,4,0
109,"Graham, Lynford E.",Bentley University,407,3,547,4,543,6,0
2823,"Groot, Tom L. C. M.",Vrije (VU) University Amsterdam,407,3,752,3,833,4,0
2232,"Guay, Wayne R.",University of Pennsylvania,407,3,123,9,153,12,0
2191,"Guenther, David A.",University of Oregon,407,3,286,6,98,15,0
3349,"Hageman, Amy M",Kansas State University,407,3,752,3,1070,3,0
5071,"Harp, Nancy L.",Clemson University,407,3,752,3,1070,3,0
2581,"Haw, In-Mu G.",Texas Christian University,407,3,286,6,301,9,0
577,"Higgs, Julia L.",Florida Atlantic University,407,3,286,6,543,6,0
324,"Ho, Joanna L.Y.","University of California, Irvine",407,3,752,3,446,7,0
2244,"Hoffman, Vicky B.",University of Pittsburgh,407,3,547,4,301,9,0
11,"Houston, Richard W.",University of Alabama,407,3,393,5,301,9,0
840,"Hribar, Paul",University of Iowa,407,3,159,8,301,9,0
3251,"Huang, Shawn",Arizona State University,407,3,752,3,1070,3,0
667,"Hugon, Artur",Arizona State University,407,3,547,4,833,4,0
389,"Hung, Mingyi",Hong Kong University of Science and Technology,407,3,123,9,230,10,0
607,"Huston, G. Ryan",Arizona State University,407,3,752,3,1070,3,0
168,"Jenkins, Nicole Thorne",University of Kentucky,407,3,393,5,667,5,0
2789,"Jeter, Debra C.",Vanderbilt University,407,3,547,4,153,12,0
670,"Joe, Jennifer R.",University of Delaware,407,3,286,6,543,6,0
1021,"Johnson, Marilyn F.",Michigan State University,407,3,547,4,230,10,0
841,"Johnson, W. Bruce",University of Iowa,407,3,393,5,372,8,0
4573,"Jung, Boochun",University of Hawaii at Manoa,407,3,752,3,1070,3,0
3551,"Kama, Itay",Tel Aviv University,407,3,752,3,1070,3,0
3355,"Keung, Edmund C.",National University of Singapore,407,3,752,3,1070,3,0
968,"Kida, Thomas E.",University of Massachusetts Amherst,407,3,286,6,197,11,0
175,"Kilic, Emre",University of Houston,407,3,547,4,833,4,0
765,"Kim, Kyonghee",University of Missouri,407,3,547,4,833,4,0
701,"Kimbrough, Michael D.",University of Maryland,407,3,211,7,446,7,0
3102,"Koh, Kevin",Nanyang Technological University,407,3,752,3,1070,3,0
779,"Krische, Susan D.","American University Washington, DC",407,3,286,6,543,6,0
2258,"Kross, William",State University of New York at Buffalo,407,3,393,5,372,8,0
2532,"Krull, Linda K.",University of Oregon,407,3,211,7,446,7,0
637,"Kulp, Susan L.",George Washington University,407,3,547,4,667,5,0
926,"Labro, Eva",University of North Carolina at Chapel Hill,407,3,547,4,833,4,0
1694,"Langberg, Nisan",University of Houston,407,3,752,3,1070,3,0
3254,"Lee, Edward",University of Manchester,407,3,752,3,1070,3,0
4084,"Lee, Sam (Sunghan)",University of Illinois at Chicago,407,3,752,3,1070,3,0
5167,"Lee, Woo-Jong",Hong Kong Polytechnic University,407,3,752,3,1070,3,0
3519,"Leech, Stewart",Retired or Emeritus,407,3,752,3,1070,3,0
345,"Levine, Carolyn B.","Rutgers, The State University of New Jersey",407,3,393,5,446,7,0
3321,"Li, Edward Xuejun",Baruch College-The City University of New York,407,3,752,3,1070,3,0
842,"Li, Haidan",Santa Clara University,407,3,547,4,833,4,0
461,"Libby, Robert",Cornell University,407,3,91,10,19,25,1
2877,"Libby, Theresa",University of Waterloo,407,3,393,5,372,8,0
1119,"Lim, Chee Yeow",Singapore Management University,407,3,547,4,833,4,0
3693,"Lim, Jee-Hae",University of Waterloo,407,3,752,3,1070,3,0
911,"Lin, Kenny Z.",Lingnan University,407,3,393,5,667,5,0
730,"Liu, Xiaohong",University of Hong Kong,407,3,547,4,833,4,0
3241,"Liu, Xiaotao (Kelvin)",Northeastern University,407,3,752,3,1070,3,0
5173,"Lo, Alvis K.",Boston College,407,3,752,3,1070,3,0
5389,"Long, James H.",Auburn University,407,3,752,3,1070,3,0
3564,"Luo, Shuqing",National University of Singapore,407,3,752,3,1070,3,0
3790,"Maffett, Mark",University of Chicago,407,3,752,3,1070,3,0
3767,"Malsch, Bertrand",Queen's University,407,3,752,3,1070,3,0
1257,"Maroney, James J.",Retired or Emeritus,407,3,393,5,446,7,0
3372,"Masli, Adi",University of Kansas,407,3,752,3,1070,3,0
2194,"Matsunaga, Steven R.",University of Oregon,407,3,393,5,230,10,0
3508,"McAllister, Brian P.",University of Colorado - Colorado Springs,407,3,752,3,1070,3,0
2761,"McCracken, Susan A.",McMaster University,407,3,211,7,446,7,0
927,"Mennicken, Andrea",London School of Economics and Political Science,407,3,752,3,1070,3,0
2368,"Merchant, Kenneth A.",University of Southern California,407,3,286,6,197,11,0
3559,"Minnis, Michael",University of Chicago,407,3,752,3,1070,3,0
3492,"Minutti-Meza, Miguel",University of Miami,407,3,752,3,1070,3,0
830,"Monahan, Steven J.",INSEAD,407,3,286,6,543,6,0
3374,"Morrow, Michaele",Suffolk University,407,3,752,3,1070,3,0
2245,"Moser, Donald V.",University of Pittsburgh,407,3,393,5,153,12,0
1058,"Moser, William",Miami University,407,3,547,4,833,4,0
88,"Mueller-Phillips, Jennifer M.",Auburn University,407,3,286,6,543,6,0
3103,"Murphy, Pamela",Queen's University,407,3,752,3,1070,3,0
2502,"Myers, James N.",University of Arkansas,407,3,393,5,543,6,0
1006,"Nagar, Venky",University of Michigan,407,3,159,8,230,10,0
2246,"Nagarajan, Nandu J.",University of Pittsburgh,407,3,393,5,446,7,0
3295,"Nan, Lin",Purdue University,407,3,752,3,1070,3,0
544,"Nanda, Dhananjay (DJ)",University of Miami,407,3,211,7,372,8,0
784,"Narayanamoorthy, Ganapathi S.",Tulane University,407,3,547,4,833,4,0
2554,"Natarajan, Ramachandran",University of Texas at Dallas,407,3,752,3,833,4,0
1835,"Navissi, Farshid",Monash University,407,3,752,3,833,4,0
2277,"Nelson, Karen K.",Rice University,407,3,286,6,197,11,0
2537,"Newman, Paul",University of Texas at Austin,407,3,547,4,301,9,0
3238,"Nilsson, Henrik",Stockholm School of Economics,407,3,752,3,1070,3,0
545,"Olsson, Per M.",Duke University,407,3,159,8,301,9,0
3379,"Ormazabal, Gaizka","IESE Business School, University of Navarra",407,3,752,3,1070,3,0
3784,"Pandit, Shail",University of Illinois at Chicago,407,3,752,3,1070,3,0
2335,"Parker, Susan",Santa Clara University,407,3,159,8,301,9,0
612,"Paterson, Jeffrey S.",Florida State University,407,3,393,5,446,7,0
2645,"Patro, Sukesh",Northern Illinois University,407,3,752,3,1070,3,0
442,"Penman, Stephen H.",Columbia University in the City of New York,407,3,211,7,98,15,0
3513,"Peytcheva, Marietta",Lehigh University,407,3,752,3,1070,3,0
169,"Pfeiffer, Thomas",University  of Vienna,407,3,752,3,1070,3,0
2555,"Radhakrishnan, Suresh",University of Texas at Dallas,407,3,393,5,446,7,0
1251,"Raman, K. K.",University of Texas at San Antonio,407,3,286,6,446,7,0
3248,"Rebello, Michael",University of Texas at Dallas,407,3,752,3,1070,3,0
3385,"Reffett, Andrew B.",Miami University,407,3,752,3,1070,3,0
2445,"Reichelstein, Stefan",Stanford University,407,3,56,12,28,21,1
213,"Reynolds, J. Kenneth",Florida State University,407,3,286,6,446,7,0
2520,"Ricketts, Robert C.",Texas Tech University,407,3,393,5,301,9,0
2943,"Riley, Jennifer L.",University of Nebraska-Omaha,407,3,752,3,1070,3,0
4539,"Riley, Tracey",Suffolk University,407,3,752,3,1070,3,0
1904,"Roberts, John",University of Sydney,407,3,547,4,543,6,0
3696,"Rothenberg, Naomi R.",University of Alberta,407,3,752,3,1070,3,0
1259,"Rupert, Timothy J.",Northeastern University,407,3,393,5,301,9,0
1268,"Rusticus, Tjomme O.",Northwestern University,407,3,752,3,1070,3,0
443,"Sadka, Gil",University of Texas at Dallas,407,3,547,4,833,4,0
2210,"Saouma, Richard E.",Practice,407,3,393,5,667,5,0
1920,"Sappington, David E. M.",University of Florida,407,3,547,4,543,6,0
3187,"Schelleman, Caren",Maastricht University,407,3,752,3,1070,3,0
546,"Schipper, Katherine",Duke University,407,3,91,10,133,13,0
435,"Schmidt, Andrew P.",North Carolina State University,407,3,393,5,667,5,0
4408,"Schmidt, Jaime J",University of Texas at Austin,407,3,752,3,1070,3,0
2666,"Sedor, Lisa M.",DePaul University,407,3,286,6,543,6,0
222,"Seethamraju, Chandrakanth",Practice,407,3,547,4,833,4,0
2763,"Segal, Dan",Reichman University (IDC Herzliya),407,3,211,7,446,7,0
1937,"Seybert, Nicholas",University of Maryland,407,3,752,3,1070,3,0
1219,"Shackelford, Douglas A.",University of North Carolina at Chapel Hill,407,3,159,8,37,20,1
589,"Sharma, Vineeta",Kennesaw State University,407,3,547,4,833,4,0
625,"Shen, Min",Baruch College-The City University of New York,407,3,547,4,833,4,0
800,"Shin, Jae Yong",Seoul National University,407,3,547,4,833,4,0
266,"Shu, Susan Zhan",Boston College,407,3,547,4,667,5,0
3209,"SkÃ¦rbÃ¦k, Peter",Copenhagen Business School,407,3,752,3,1070,3,0
4518,"Smith, Antoinette L.",Florida International University,407,3,752,3,1070,3,0
3320,"Smith, Jason L.","University of Nevada, Las Vegas",407,3,752,3,1070,3,0
788,"Smith, Steven D.",Brigham Young University,407,3,393,5,667,5,0
4458,"So, Eric C",Massachusetts Institute of Technology,407,3,752,3,1070,3,0
2670,"Soliman, Mark T.",University of Southern California,407,3,91,10,230,10,0
267,"Soo, Billy S.",Boston College,407,3,752,3,372,8,0
814,"Sprinkle, Geoffrey B.",Indiana University Bloomington,407,3,123,9,133,13,0
1972,"Srivastava, Anup",Dartmouth College,407,3,752,3,1070,3,0
864,"Srivastava, Rajendra P.",University of Kansas,407,3,393,5,301,9,0
69,"Steinbart, Paul J.",Arizona State University,407,3,211,7,230,10,0
516,"Stocken, Phillip C.",Dartmouth College,407,3,211,7,301,9,0
884,"Stone, Dan N.",University of Kentucky,407,3,393,5,133,13,0
740,"Su, Lixin Nancy",Hong Kong Polytechnic University,407,3,752,3,1070,3,0
3565,"Suk, Inho",State University of New York at Buffalo,407,3,752,3,1070,3,0
2225,"Sun, Amy X.",University of Houston,407,3,752,3,1070,3,0
2309,"Sun, Lili",University of North Texas,407,3,547,4,833,4,0
2509,"Swanson, Edward P.",Texas A&M University,407,3,286,6,301,9,0
2849,"Sweeney, John T.",University of Kansas,407,3,547,4,372,8,0
469,"Taylor, Mark H.",Case Western Reserve University,407,3,393,5,543,6,0
3304,"Thayer, Jane M.",University of Georgia,407,3,752,3,1070,3,0
3142,"Truong, Cameron",Monash University,407,3,752,3,1070,3,0
845,"Tubbs, Richard M.",Retired or Emeritus,407,3,547,4,301,9,0
3265,"Van Veen-Dirks, Paula",University of Groningen,407,3,752,3,1070,3,0
3456,"Vance, Thomas W.",University of Illinois at Urbana-Champaign,407,3,752,3,1070,3,0
2042,"Venkataraman, Shankar",Georgia Institute of Technology,407,3,547,4,833,4,0
3213,"Vermeer, Thomas",University of Delaware,407,3,752,3,1070,3,0
626,"Visvanathan, Gnanakumar",George Mason University,407,3,547,4,833,4,0
5100,"Wang, Elaine Ying",University of Massachusetts Amherst,407,3,752,3,1070,3,0
1030,"Wang, Isabel Yanyan",Michigan State University,407,3,547,4,833,4,0
2056,"Wang, Qian",Iowa State University,407,3,752,3,1070,3,0
5113,"Wang, Tawei",University of Hawaii at Manoa,407,3,752,3,1070,3,0
569,"Wang, Xue (Accounting)",The Ohio State University,407,3,393,5,667,5,0
2289,"Wasley, Charles E.",University of Rochester,407,3,211,7,230,10,0
1074,"Watts, Ross L.",Massachusetts Institute of Technology,407,3,547,4,230,10,0
2511,"Weaver, Connie D.",Texas A&M University,407,3,159,8,301,9,0
