authorid,name,university,rank_6yr,cnt_6yr,rank_12yr,cnt_12yr,rank_all,cnt_all,is_top1pct
5322,"De Simone, Lisa",Stanford University,329,4,646,4,1019,4,0
5368,"deHaan, Ed",University of Washington,329,4,646,4,1019,4,0
3793,"Demerjian, Peter R.",University of Washington,329,4,646,4,1019,4,0
3542,"Desai, Naman K.",Indian Institute of Management-Ahmedabad,329,4,646,4,1019,4,0
9,"DeZoort, F. Todd",University of Alabama,329,4,133,9,131,15,0
5508,"Drake, Katharine D.",University of Arizona,329,4,646,4,1019,4,0
5104,"Du, Hui",University of Houston-Clear Lake,329,4,646,4,1019,4,0
5132,"Ege, Matthew S.",Texas A&M University,329,4,646,4,1019,4,0
5197,"El Ghoul, Sadok",University of Alberta,329,4,646,4,1019,4,0
41,"Eldenburg, Leslie G.",University of Arizona,329,4,329,6,304,10,0
4578,"Evans, Mark E.",Wake Forest University,329,4,646,4,1019,4,0
2720,"Everett, Jeff",York University,329,4,455,5,804,5,0
335,"Ezzamel, Mahmoud",IE University,329,4,133,9,212,12,0
775,"Farrell, Anne M.",Miami University,329,4,329,6,657,6,0
1491,"Firth, Michael",Deceased,329,4,646,4,454,8,0
2215,"Fischer, Paul E.",University of Pennsylvania,329,4,185,8,131,15,0
653,"Gaver, Jennifer J.",University of Georgia,329,4,329,6,108,16,0
2417,"Gaynor, Lisa Milici",University of South Florida,329,4,455,5,804,5,0
2281,"Geiger, Marshall A.",University of Richmond,329,4,185,8,178,13,0
2217,"Gong, Guojin",Pennsylvania State University,329,4,247,7,454,8,0
3346,"Gow, Ian D.",Harvard University,329,4,646,4,1019,4,0
5266,"Grabner, Isabella",Maastricht University,329,4,646,4,1019,4,0
870,"Gramling, Audrey A.",Colorado State University,329,4,455,5,367,9,0
2823,"Groot, Tom L. C. M.",Vrije (VU) University Amsterdam,329,4,646,4,804,5,0
2191,"Guenther, David A.",University of Oregon,329,4,329,6,108,16,0
3454,"Gunny, Katherine",University of Colorado Denver,329,4,646,4,1019,4,0
2438,"Guttman, Ilan",New York University,329,4,455,5,804,5,0
5071,"Harp, Nancy L.",Clemson University,329,4,646,4,1019,4,0
5507,"Harris, Erica E.",Villanova University,329,4,646,4,1019,4,0
727,"Hilary, Gilles",Georgetown University,329,4,133,9,367,9,0
807,"Hodder, Leslie",Indiana University Bloomington,329,4,133,9,252,11,0
2659,"Hodge, Frank D.",University of Washington,329,4,85,11,178,13,0
2887,"Holder-Webb, Lori M.",Western New England University,329,4,455,5,657,6,0
5311,"Hong, Hyun A.","University of California, Riverside",329,4,646,4,1019,4,0
1602,"Huang, Hua-Wei",National Cheng-Kung University (Taiwan),329,4,247,7,561,7,0
3152,"Huang, Rong",Baruch College-The City University of New York,329,4,455,5,804,5,0
4580,"Huang, Ying",University of Louisville,329,4,646,4,1019,4,0
3807,"Humphreys, Kerry A.",UNSW Sydney,329,4,646,4,1019,4,0
2235,"Ittner, Christopher D.",University of Pennsylvania,329,4,247,7,61,20,0
777,"Jackson, Kevin E.",University of Illinois at Urbana-Champaign,329,4,329,6,561,7,0
2789,"Jeter, Debra C.",Vanderbilt University,329,4,329,6,146,14,0
1020,"Jiang, John (Xuefeng)",Michigan State University,329,4,247,7,561,7,0
621,"Jones, Keith L.",University of Kansas,329,4,329,6,657,6,0
3802,"Jung, Michael J.",New York University,329,4,646,4,1019,4,0
2529,"Kachelmeier, Steven J.",University of Texas at Austin,329,4,247,7,83,18,0
3237,"Kallunki, Juha-Pekka",University of Oulu,329,4,455,5,804,5,0
3563,"Kedia, Simi","Rutgers, The State University of New Jersey",329,4,646,4,1019,4,0
1069,"Khan, Mozaffar",University of Minnesota,329,4,329,6,657,6,0
968,"Kida, Thomas E.",Retired or Emeritus,329,4,455,5,212,12,0
3206,"Kirk, Marcus",University of Florida,329,4,455,5,804,5,0
3102,"Koh, Kevin",Nanyang Technological University,329,4,455,5,804,5,0
779,"Krische, Susan D.","American University Washington, DC",329,4,329,6,561,7,0
2258,"Kross, William",State University of New York at Buffalo,329,4,455,5,367,9,0
3190,"Kuang, Xi (Jason)",Georgia Institute of Technology,329,4,455,5,804,5,0
3360,"Kumar, Alok",University of Miami,329,4,646,4,1019,4,0
926,"Labro, Eva",University of North Carolina at Chapel Hill,329,4,247,7,561,7,0
6282,"Lamoreaux, Phillip T.",Arizona State University,329,4,646,4,1019,4,0
3136,"Laplante, Stacie Kelley",University of Wisconsin-Madison,329,4,455,5,804,5,0
2533,"Laux, Volker",University of Texas at Austin,329,4,329,6,657,6,0
3681,"Lavelle, James J",University of Texas at Arlington,329,4,646,4,1019,4,0
1713,"Lewis-Western, Melissa F.",Brigham Young University,329,4,455,5,804,5,0
3321,"Li, Edward Xuejun",Baruch College-The City University of New York,329,4,455,5,804,5,0
3579,"Li, Kevin Ke","University of California, Riverside",329,4,646,4,1019,4,0
3231,"Li, Xi (PhD London)",London School of Economics and Political Science,329,4,646,4,1019,4,0
2259,"Li, Yinghua",Arizona State University,329,4,455,5,804,5,0
3693,"Lim, Jee-Hae",University of Waterloo,329,4,646,4,1019,4,0
2221,"Louis, Henock",Pennsylvania State University,329,4,185,8,367,9,0
1004,"Lundholm, Russell, J.",University of British Columbia - Vancouver,329,4,455,5,108,16,0
3564,"Luo, Shuqing",National University of Singapore,329,4,646,4,1019,4,0
3319,"Maas, Victor S.",University of Amsterdam,329,4,455,5,804,5,0
5527,"Mahlendorf, Matthias D.",Frankfurt School of Finance and Management,329,4,646,4,1019,4,0
1217,"Maydew, Edward L.",University of North Carolina at Chapel Hill,329,4,133,9,83,18,0
3504,"Merkley, Kenneth",Cornell University,329,4,646,4,1019,4,0
5579,"Miao, Bin",Hong Kong Polytechnic University,329,4,646,4,1019,4,0
3518,"Mintchik, Natalia",University of Cincinnati,329,4,646,4,1019,4,0
3492,"Minutti-Meza, Miguel",University of Miami,329,4,646,4,1019,4,0
3103,"Murphy, Pamela R.",Queen's University,329,4,455,5,804,5,0
3376,"Muslu, Volkan",University of Houston,329,4,646,4,1019,4,0
2502,"Myers, James N.",University of Tennessee Knoxville,329,4,455,5,454,8,0
1828,"Naiker, Vic",Monash University,329,4,185,8,454,8,0
784,"Narayanamoorthy, Ganapathi S.",Tulane University,329,4,455,5,804,5,0
4549,"Nezlobin, Alexander","University of California, Berkeley",329,4,646,4,1019,4,0
1841,"Ng, Jeffrey",Hong Kong Polytechnic University,329,4,455,5,804,5,0
3262,"No, Won Gyun","Rutgers, The State University of New Jersey",329,4,455,5,804,5,0
4494,"Owens, Edward L.",Emory University,329,4,646,4,1019,4,0
3784,"Pandit, Shail",University of Illinois at Chicago,329,4,646,4,1019,4,0
2798,"Park, Myung Seok",Virginia Commonwealth University,329,4,247,7,561,7,0
1060,"Pereira, Raynolde",University of Missouri,329,4,329,6,657,6,0
4466,"Peterson, Kyle",University of Oregon,329,4,646,4,1019,4,0
2187,"Pinsker, Robert E.",Florida Atlantic University,329,4,247,7,561,7,0
2724,"Rahaman, Abu Shiraz",University of Calgary,329,4,455,5,804,5,0
656,"Ramalingegowda, Santhosh",University of Georgia,329,4,455,5,804,5,0
3050,"Raschke, Robyn L.","University of Nevada, Las Vegas",329,4,455,5,804,5,0
755,"Rees, Lynn L.",Texas A&M University,329,4,329,6,304,10,0
3386,"Resutek, Robert J.",University of Georgia,329,4,646,4,1019,4,0
2762,"Richardson, Gordon D.",University of Toronto,329,4,247,7,108,16,0
3696,"Rothenberg, Naomi R.",University of Alberta,329,4,646,4,1019,4,0
379,"Roulstone, Darren T.",The Ohio State University,329,4,329,6,367,9,0
5283,"Schroeder, Joseph H.",Indiana University Bloomington,329,4,646,4,1019,4,0
2460,"Schwartz, Steven T.",Binghamton University,329,4,329,6,304,10,0
1012,"Shakespeare, Catherine",University of Michigan,329,4,133,9,367,9,0
800,"Shin, Jae Yong",Seoul National University,329,4,455,5,804,5,0
4467,"Sletten, Ewa",Boston College,329,4,646,4,1019,4,0
789,"Solomon, Ira",Tulane University,329,4,329,6,146,14,0
790,"Sougiannis, Theodore",University of Illinois at Urbana-Champaign,329,4,247,7,178,13,0
814,"Sprinkle, Geoffrey B.",Indiana University Bloomington,329,4,247,7,131,15,0
2456,"Srinidhi, Bin N.",University of Texas at Arlington,329,4,329,6,367,9,0
5500,"Stomberg, Bridget",University of Georgia,329,4,646,4,1019,4,0
884,"Stone, Dan N.",University of Kentucky,329,4,455,5,178,13,0
1220,"Stubben, Stephen R.",University of Utah,329,4,329,6,657,6,0
740,"Su, Lixin (Nancy)",Lingnan University,329,4,455,5,804,5,0
3565,"Suk, Inho",State University of New York at Buffalo,329,4,646,4,1019,4,0
5542,"Tanyi, Paul N.",University of North Carolina at Charlotte,329,4,646,4,1019,4,0
4512,"Thompson, Anne M.",University of Illinois at Urbana-Champaign,329,4,646,4,1019,4,0
5433,"Tian, Xiaoli (Shaolee)",The Ohio State University,329,4,646,4,1019,4,0
2017,"Tong, Yen H.",Nanyang Technological University,329,4,329,6,657,6,0
3487,"Tsang, Albert",York University,329,4,646,4,1019,4,0
3575,"Urcan, Oktay",University of Illinois at Urbana-Champaign,329,4,646,4,1019,4,0
3456,"Vance, Thomas W.",University of Illinois at Urbana-Champaign,329,4,646,4,1019,4,0
2386,"Vandervelde, Scott D.",University of South Carolina,329,4,185,8,454,8,0
2310,"Vasarhelyi, Miklos A.","Rutgers, The State University of New Jersey",329,4,247,7,252,11,0
5463,"Wang, Clare",Northwestern University,329,4,646,4,1019,4,0
5100,"Wang, Elaine Ying",University of Massachusetts Amherst,329,4,646,4,1019,4,0
5113,"Wang, Tawei (David)",DePaul University,329,4,646,4,1019,4,0
2289,"Wasley, Charles E.",University of Rochester,329,4,185,8,212,12,0
2512,"Wilkins, Michael S.",Trinity University,329,4,247,7,146,14,0
291,"Wilks, T. Jeffrey",Brigham Young University,329,4,247,7,367,9,0
2160,"Williams, David D.",The Ohio State University,329,4,329,6,212,12,0
793,"Wright, William F.",University of Illinois at Urbana-Champaign,329,4,247,7,304,10,0
5326,"Wu, Qiang",Rensselaer Polytechnic Institute,329,4,646,4,1019,4,0
1076,"Wysocki, Peter D.",University of Miami,329,4,247,7,454,8,0
2573,"Xie, Yuan",Fordham University,329,4,455,5,804,5,0
4405,"Yang, Yong George",Chinese University of Hong Kong,329,4,646,4,1019,4,0
4448,"Yezegel, Ari",Bentley University,329,4,646,4,1019,4,0
3412,"Yi, Han",Korea University,329,4,646,4,1019,4,0
2161,"Young, Richard A.",The Ohio State University,329,4,329,6,252,11,0
2859,"Zach, Tzachi",The Ohio State University,329,4,329,6,657,6,0
3263,"Zamora, Valentina L.",Seattle University,329,4,455,5,804,5,0
3274,"Zechman, Sarah L. C.",University of Colorado at Boulder,329,4,329,6,657,6,0
3457,"Zerni, Mikko",University of Jyvaskyla,329,4,646,4,1019,4,0
732,"Zhang, Guochang",University of Hong Kong,329,4,329,6,304,10,0
3233,"Zhang, Haiwen (Helen)",The Ohio State University,329,4,329,6,657,6,0
1044,"Zhang, Ivy Xiying",University of Minnesota,329,4,329,6,657,6,0
2378,"Zhang, Jieying",University of Texas at Dallas,329,4,329,6,657,6,0
319,"Zhang, Xiao-Jun","University of California, Berkeley",329,4,329,6,146,14,0
3449,"Zhang, Yan",Binghamton University,329,4,646,4,1019,4,0
26,"Zhang, Yinqi","American University Washington, DC",329,4,329,6,657,6,0
2461,"Zhou, Jian",University of Hawaii at Manoa,329,4,247,7,561,7,0
2496,"Ahmed, Anwer S.",Texas A&M University,518,3,455,5,304,10,0
2514,"Ali, Ashiq",University of Texas at Dallas,518,3,329,6,146,14,0
2304,"Alles, Michael G.","Rutgers, The State University of New Jersey",518,3,646,4,561,7,0
386,"Altamuro, Jennifer",Villanova University,518,3,646,4,1019,4,0
6581,"Amiram, Dan",Columbia University in the City of New York,518,3,915,3,1331,3,0
3773,"Anantharaman, Divya","Rutgers, The State University of New Jersey",518,3,915,3,1331,3,0
2276,"Anderson, Shannon W.","University of California, Davis",518,3,455,5,178,13,0
5583,"Aobdia, Daniel",Northwestern University,518,3,915,3,1331,3,0
5638,"Arnold, Markus C.",University of Bern,518,3,915,3,1331,3,0
2005,"Bagley, Penelope Lee",Appalachian State University,518,3,915,3,1331,3,0
2255,"Bagnoli, Mark",Purdue University,518,3,646,4,561,7,0
2866,"Bai, Ge",Washington and Lee University,518,3,915,3,1331,3,0
3416,"Balakrishnan, Karthik",London Business School,518,3,915,3,1331,3,0
437,"Baldenius, Tim",New York University,518,3,247,7,212,12,0
2478,"Balsam, Steven",Temple University,518,3,329,6,131,15,0
648,"Bamber, E. Michael",Retired or Emeritus,518,3,646,4,178,13,0
4523,"Bauer, Tim D.",University of Illinois at Urbana-Champaign,518,3,915,3,1331,3,0
2738,"Bedard, Jean",Laval University,518,3,247,7,252,11,0
39,"Bens, Daniel A.",INSEAD,518,3,329,6,367,9,0
2802,"Bhattacharjee, Sudip",Virginia Tech,518,3,455,5,561,7,0
5307,"Blankespoor, Elizabeth",Stanford University,518,3,915,3,1331,3,0
601,"Blay, Allen D.",Florida State University,518,3,455,5,804,5,0
4367,"Blaylock, Bradley",Oklahoma State University,518,3,915,3,1331,3,0
2362,"Bonner, Sarah E.",University of Southern California,518,3,455,5,73,19,0
1351,"Bouwens, Jan",University of Amsterdam,518,3,329,6,561,7,0
694,"Bradshaw, Mark T.",Boston College,518,3,329,6,367,9,0
86,"Brandon, Duane M.",Auburn University,518,3,329,6,657,6,0
3498,"Brewster, Billy",Mississippi State University,518,3,915,3,1331,3,0
5061,"Brink, Alisa G.",Virginia Commonwealth University,518,3,915,3,1331,3,0
2515,"Buchheit, Steve",University of Alabama,518,3,329,6,454,8,0
283,"Burton, F. Greg",Brigham Young University,518,3,455,5,454,8,0
695,"Campbell, Dennis",Harvard University,518,3,455,5,804,5,0
3788,"Cao, Ying",Chinese University of Hong Kong,518,3,915,3,1331,3,0
2418,"Carter, Chris",University of Edinburgh,518,3,646,4,1019,4,0
2230,"Carter, Mary Ellen",Boston College,518,3,185,8,304,10,0
910,"Chan, K. Hung",Lingnan University,518,3,455,5,304,10,0
3442,"Chen, Changling",University of Waterloo,518,3,915,3,1331,3,0
3338,"Chen, Jeff Zeyun",University of Colorado at Boulder,518,3,915,3,1331,3,0
3510,"Chen, Jeng-fang",National Cheng-Kung University (Taiwan),518,3,646,4,1019,4,0
3116,"Cheng, Mei",University of Arizona,518,3,455,5,804,5,0
446,"Cho, Charles H.",ESSEC Business School,518,3,646,4,1019,4,0
3143,"Choudhary, Preeti",University of Arizona,518,3,646,4,1019,4,0
5075,"Chuk, Elizabeth C.","University of California, Irvine",518,3,915,3,1331,3,0
3678,"Ciftci, Mustafa",American University of Sharjah,518,3,915,3,1331,3,0
2524,"Clement, Michael B.",University of Texas at Austin,518,3,646,4,454,8,0
837,"Collins, Daniel W.",University of Iowa,518,3,133,9,83,18,0
51,"Comprix, Joseph",Syracuse University,518,3,455,5,804,5,0
2448,"Cooper, Christine",University of Strathclyde in Glasgow,518,3,915,3,1019,4,0
2706,"Cooper, David J.",University of Alberta,518,3,185,8,146,14,0
2634,"Coram, Paul",University of Adelaide,518,3,329,6,657,6,0
2231,"Core, John E.",Massachusetts Institute of Technology,518,3,329,6,212,12,0
4490,"Correia, Maria",London School of Economics and Political Science,518,3,915,3,1331,3,0
5629,"Crossler, Robert E.",Washington State University,518,3,915,3,1331,3,0
1242,"Curtis, Mary B.",University of North Texas,518,3,185,8,252,11,0
3809,"Deng, Mingcherng",Baruch College-The City University of New York,518,3,915,3,1331,3,0
3775,"Dickinson, Victoria",University of Mississippi,518,3,915,3,1331,3,0
2213,"Dirsmith, Mark W.",Retired or Emeritus,518,3,646,4,83,18,0
773,"Doogar, Rajib K.",University of Washington at Bothell,518,3,455,5,657,6,0
748,"Drymiotes, George",Texas Christian University,518,3,455,5,804,5,0
4459,"Du, Fei",University of Hong Kong,518,3,915,3,1331,3,0
1131,"Duh, Rong-Ruey",National Taiwan University,518,3,646,4,804,5,0
315,"Dutta, Sunil","University of California, Berkeley",518,3,247,7,99,17,0
2135,"Easton, Peter D.",University of Notre Dame,518,3,104,10,99,17,0
539,"Ecker, Frank",Frankfurt School of Finance and Management,518,3,646,4,1019,4,0
1275,"Eilifsen, Aasmund",Norwegian School of Economics,518,3,646,4,804,5,0
2468,"Elder, Randal J.",Syracuse University,518,3,455,5,454,8,0
4362,"Emett, Scott A.",Arizona State University,518,3,915,3,1331,3,0
3311,"Erkens, David H.",University of Southern California,518,3,646,4,1019,4,0
5390,"Eshleman, John Daniel",Michigan Technological University,518,3,915,3,1331,3,0
5134,"Espahbodi, Reza",Washburn University,518,3,915,3,1331,3,0
2642,"Falsetta, Diana",University of Miami,518,3,455,5,804,5,0
316,"Fan, Qintao",University of Oregon,518,3,455,5,804,5,0
5635,"Fanning, Kirsten",University of Illinois at Urbana-Champaign,518,3,915,3,1331,3,0
3424,"Faurel, Lucile",Arizona State University,518,3,915,3,1331,3,0
298,"Feltham, Gerald A.",Retired or Emeritus,518,3,329,6,34,24,1
3169,"Ferri, Fabrizio",Columbia University in the City of New York,518,3,646,4,1019,4,0
3181,"Files, Rebecca",University of Texas at Dallas,518,3,646,4,1019,4,0
5600,"Francis, Bill B.",Rensselaer Polytechnic Institute,518,3,915,3,1331,3,0
3234,"Fung, Simon Yu Kit",Hong Kong Polytechnic University,518,3,646,4,1019,4,0
5613,"Gaertner, Fabio B.",University of Wisconsin-Madison,518,3,915,3,1331,3,0
1501,"Gao, Pingyang",University of Chicago,518,3,646,4,1019,4,0
3161,"Garcia Osma, Beatriz",Universidad Carlos III de Madrid,518,3,646,4,1019,4,0
2977,"Gerard, Gregory J.",Florida State University,518,3,646,4,804,5,0
839,"Gleason, Cristi A.",University of Iowa,518,3,329,6,454,8,0
343,"Glover, Jonathan C.",Columbia University in the City of New York,518,3,329,6,108,16,0
3325,"Goh, Beng Wee",Singapore Management University,518,3,646,4,1019,4,0
43,"Goodman, Theodore H.",Purdue University,518,3,646,4,1019,4,0
3345,"Goodwin, John",Sabanci University,518,3,915,3,1331,3,0
866,"Graham, John R.",Duke University,518,3,455,5,804,5,0
5107,"Green, Peter",University of Queensland,518,3,915,3,1331,3,0
1181,"Green, Wendy J.",UNSW Sydney,518,3,915,3,1019,4,0
6245,"Griffith, Emily E.",University of Wisconsin-Madison,518,3,915,3,1331,3,0
5315,"Guan, Yuyan",City University of Hong Kong,518,3,915,3,1331,3,0
2232,"Guay, Wayne R.",University of Pennsylvania,518,3,329,6,178,13,0
5084,"Guénin-Paracini, Henri",Laval University,518,3,915,3,1331,3,0
155,"Gupta, Sanjay",Michigan State University,518,3,646,4,304,10,0
924,"Hall, Matthew",Monash University,518,3,247,7,561,7,0
2592,"Hall, Thomas W.",University of Texas at Arlington,518,3,915,3,657,6,0
3512,"Han, Jun",University of Hong Kong,518,3,646,4,1019,4,0
5601,"Hasan, Iftekhar",Fordham University,518,3,915,3,1331,3,0
2581,"Haw, In-Mu G.",Texas Christian University,518,3,455,5,367,9,0
698,"Healy, Paul M.",Harvard University,518,3,646,4,252,11,0
604,"Heflin, Frank L.",University of Georgia,518,3,329,6,454,8,0
2288,"Heitzman, Shane",University of Southern California,518,3,329,6,657,6,0
749,"Hemmer, Thomas",Rice University,518,3,247,7,61,20,0
3426,"Hewitt, Max",University of Arizona,518,3,646,4,1019,4,0
3573,"Hollingsworth, Carl",Clemson University,518,3,646,4,1019,4,0
4473,"Hoopes, Jeffrey L.",University of North Carolina at Chapel Hill,518,3,915,3,1331,3,0
3251,"Huang, Shawn",Arizona State University,518,3,646,4,1019,4,0
667,"Hugon, Artur",Arizona State University,518,3,455,5,804,5,0
262,"Hutton, Amy P.",Boston College,518,3,455,5,178,13,0
1001,"Indjejikian, Raffi J.",University of Michigan,518,3,247,7,83,18,0
5359,"Jackson, Mark","University of Nevada, Reno",518,3,915,3,1331,3,0
4351,"Jia, Yonghong",Iowa State University,518,3,915,3,1331,3,0
1616,"Jiang, Wei",California State University Fullerton,518,3,646,4,1019,4,0
317,"Johnson, Nicole Bastian",University of Oregon,518,3,646,4,1019,4,0
3139,"Johnston, Rick",University of Alabama at Birmingham,518,3,455,5,804,5,0
